dataset,query_mode,workload,query_id,method,seed,table,alias,predicate_count,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,source_sql_path
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/16.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job_complex/16.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/16.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/16.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,DuckDB,,name,n,2,1531,240000,156.7602873938602,2.195236051013345,over,queries/job_complex/16.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,PostgreSQL,,name,n,2,1531,25,61.24,-1.7870351820262234,under,queries/job_complex/16.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,company_name,cn,1,9846,3600,2.735,-0.4369573306694496,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,company_name,cn,1,9846,9846,1.0,0.0,exact,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,keyword,k,1,4,4351,1087.75,3.0365290919647547,over,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,keyword,k,1,4,4,1.0,0.0,exact,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,kind_type,kt,1,2,1,2.0,-0.3010299956639812,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,kind_type,kt,1,2,2,1.0,0.0,exact,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,movie_companies,mc,2,177329,155419,1.140973754817622,-0.05727565469956889,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,movie_companies,mc,2,177329,98987,1.791437259438108,-0.25320160270198444,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,movie_info,mi,1,33828,1078499,31.881843443301406,1.5035434248353465,over,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,movie_info,mi,1,33828,30295,1.1166199042746328,-0.047905365086678545,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,movie_info_idx,mi_idx,1,541368,140634,3.849481633175477,-0.5854022518440143,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,movie_info_idx,mi_idx,1,541368,542501,1.0020928462709284,0.0009079618057564966,over,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,DuckDB,,title,t,1,341478,70291,4.858061487245878,-0.6864630072584492,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,PostgreSQL,,title,t,1,341478,341005,1.0013870764358295,-0.0006019822408182124,under,queries/job_complex/17.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,DuckDB,,company_name,cn,2,322,54,5.962962962962963,-0.7754621118728624,under,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,PostgreSQL,,company_name,cn,2,322,2,161.0,-2.2068258760318495,under,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,DuckDB,,movie_info,mi,3,1,1078499,1078499.0,6.032819746754574,over,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,PostgreSQL,,movie_info,mi,3,1,43,43.0,1.6334684555795866,over,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,DuckDB,,title,t,1,351455,70291,5.0,-0.6989700043360187,under,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,PostgreSQL,,title,t,1,351455,351455,1.0,0.0,exact,queries/job_complex/18.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,DuckDB,,cast_info,ci,1,51974,942,55.174097664543524,-1.7417352392960574,under,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,PostgreSQL,,cast_info,ci,1,51974,53786,1.0348635856389734,0.014883105436600201,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,DuckDB,,company_name,cn,1,889,3600,4.049493813273341,0.6074007397970737,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,PostgreSQL,,company_name,cn,1,889,1273,1.4319460067491563,0.15592664268344167,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,DuckDB,,movie_info,mi,1,32783,33,993.4242424242424,-2.9971347538297444,under,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,PostgreSQL,,movie_info,mi,1,32783,34673,1.0576518317420613,0.02434272588587516,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,DuckDB,,name,n,1,245338,240000,1.0222416666666667,-0.009553578864002293,under,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,PostgreSQL,,name,n,1,245338,245520,1.0007418337151195,0.0003220548481578285,over,queries/job_complex/19.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,comp_cast_type,cct2,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,comp_cast_type,cct2,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,company_name,cn,1,9846,3600,2.735,-0.4369573306694496,under,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,company_name,cn,1,9846,9846,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,keyword,k,1,4,4351,1087.75,3.0365290919647547,over,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,keyword,k,1,4,4,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,movie_companies,mc,2,9094,155419,17.090279305036287,1.2327491604179175,over,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,movie_companies,mc,2,9094,4992,1.8217147435897436,-0.2604803731947219,under,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,movie_info,mi,1,404677,1078499,2.665085982153668,0.42571122498454556,over,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,movie_info,mi,1,404677,400086,1.0114750328679334,-0.004955167164649361,under,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,movie_info_idx,mi_idx,1,602723,140634,4.285755933842457,-0.6320274351137564,under,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,movie_info_idx,mi_idx,1,609219,610773,1.002550806852708,0.0011063908449986083,over,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,DuckDB,,title,t,1,164211,70291,2.336159679048527,-0.3685025239538895,under,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,PostgreSQL,,title,t,1,164211,162548,1.0102308241257967,-0.00442061555577338,under,queries/job_complex/20.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,DuckDB,,cast_info,ci,1,446711,996044,2.22972794491293,0.3482518768460003,over,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,PostgreSQL,,cast_info,ci,1,446711,444224,1.0055985268693273,-0.002424628467687615,under,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,DuckDB,,company_name,cn,1,31,3600,116.12903225806451,2.0649408069330146,over,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,PostgreSQL,,company_name,cn,1,31,2,15.5,-1.1903316981702914,under,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,DuckDB,,keyword,k,1,7,4351,621.5714285714286,2.7934910432784603,over,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,PostgreSQL,,keyword,k,1,7,7,1.0,0.0,exact,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,DuckDB,,movie_info,mi,1,47667,33,1444.4545454545455,-3.159703879881242,under,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,PostgreSQL,,movie_info,mi,1,47667,47967,1.006293662282082,0.002724737477082929,over,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,DuckDB,,name,n,1,218573,240000,1.0980313213434414,0.0406147285408602,over,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,PostgreSQL,,name,n,1,218573,218416,1.0007188118086587,-0.0003120638578662077,under,queries/job_complex/21.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,DuckDB,,keyword,k,1,8,4351,543.875,2.7354990963007735,over,queries/job_complex/22.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,PostgreSQL,,keyword,k,1,8,8,1.0,0.0,exact,queries/job_complex/22.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,DuckDB,,name,n,1,2341,96000,41.00811618966254,1.612869819342944,over,queries/job_complex/22.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,PostgreSQL,,name,n,1,2341,48,48.770833333333336,-1.688160176321037,under,queries/job_complex/22.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,DuckDB,,title,t,1,349934,70291,4.978361383391899,-0.6970864192143915,under,queries/job_complex/22.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,PostgreSQL,,title,t,1,349934,349674,1.000743549706298,-0.00032279954058071737,under,queries/job_complex/22.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,DuckDB,,comp_cast_type,cct2,1,2,1,2.0,-0.3010299956639812,under,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,PostgreSQL,,comp_cast_type,cct2,1,2,1,2.0,-0.3010299956639812,under,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,DuckDB,,char_name,chn,2,41811,296765,7.097773313242927,0.851122124853809,over,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,PostgreSQL,,char_name,chn,2,41811,297,140.77777777777777,-2.1485341054441163,under,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,DuckDB,,keyword,k,1,10,4351,435.1,2.638589083292717,over,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,PostgreSQL,,keyword,k,1,10,10,1.0,0.0,exact,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,DuckDB,,title,t,1,349934,70291,4.978361383391899,-0.6970864192143915,under,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,PostgreSQL,,title,t,1,349934,349674,1.000743549706298,-0.00032279954058071737,under,queries/job_complex/23.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,24,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/24.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,24,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job_complex/24.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,24,DuckDB,,name,n,1,10462,96000,9.176065761804626,0.9626565173481512,over,queries/job_complex/24.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,24,PostgreSQL,,name,n,1,10462,4848,2.158003300330033,-0.33405210453318746,under,queries/job_complex/24.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,DuckDB,,comp_cast_type,cct2,1,2,1,2.0,-0.3010299956639812,under,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,PostgreSQL,,comp_cast_type,cct2,1,2,1,2.0,-0.3010299956639812,under,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,DuckDB,,char_name,chn,2,1465,296765,202.56996587030716,2.3065750549250095,over,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,PostgreSQL,,char_name,chn,2,1465,148,9.89864864864865,-0.9955759092951709,under,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,DuckDB,,keyword,k,1,2,4351,2175.5,3.3375590876287355,over,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,PostgreSQL,,keyword,k,1,2,10,5.0,0.6989700043360189,over,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,DuckDB,,title,t,1,28271,70291,2.486328746772311,0.39555855128466827,over,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,PostgreSQL,,title,t,1,28271,27870,1.0143882310728383,-0.006204201884488952,under,queries/job_complex/25.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,DuckDB,,company_name,cn,2,8157,54,151.05555555555554,-2.179136702484194,under,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,PostgreSQL,,company_name,cn,2,8157,41,198.9512195121951,-2.298746605587427,under,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,DuckDB,,info_type,it,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,PostgreSQL,,info_type,it,1,1,1,1.0,0.0,exact,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/26.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,DuckDB,,company_name,cn,1,637,273,2.3333333333333335,-0.36797678529459443,under,queries/job_complex/27.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,PostgreSQL,,company_name,cn,1,637,637,1.0,0.0,exact,queries/job_complex/27.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/27.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job_complex/27.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,DuckDB,,name,n,1,1,96000,96000.0,4.982271233039568,over,queries/job_complex/27.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,PostgreSQL,,name,n,1,1,48,48.0,1.6812412373755872,over,queries/job_complex/27.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,DuckDB,,company_name,cn,2,322,54,5.962962962962963,-0.7754621118728624,under,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,PostgreSQL,,company_name,cn,2,322,2,161.0,-2.2068258760318495,under,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,DuckDB,,movie_info,mi,3,99793,1078499,10.807361237762168,1.03371966807235,over,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,PostgreSQL,,movie_info,mi,3,99793,56719,1.7594280576173769,-0.24537151338856708,under,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,DuckDB,,title,t,1,351455,70291,5.0,-0.6989700043360187,under,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,PostgreSQL,,title,t,1,351455,351455,1.0,0.0,exact,queries/job_complex/28.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,comp_cast_type,cct2,1,2,1,2.0,-0.3010299956639812,under,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,comp_cast_type,cct2,1,2,1,2.0,-0.3010299956639812,under,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,char_name,chn,2,1,296765,296765.0,5.472412679615138,over,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,char_name,chn,2,1,148,148.0,2.1702617153949575,over,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,keyword,k,1,2,4351,2175.5,3.3375590876287355,over,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,keyword,k,1,2,10,5.0,0.6989700043360189,over,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,movie_info_idx,mi_idx,1,543385,140634,3.8638238263862226,-0.5870173162495158,under,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,movie_info_idx,mi_idx,1,543324,543883,1.00102885202936,0.0004465950583044955,over,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,DuckDB,,title,t,1,351455,70291,5.0,-0.6989700043360187,under,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,PostgreSQL,,title,t,1,351455,351455,1.0,0.0,exact,queries/job_complex/29.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,30,DuckDB,,company_name,cn,1,637,273,2.3333333333333335,-0.36797678529459443,under,queries/job_complex/30.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,30,PostgreSQL,,company_name,cn,1,637,637,1.0,0.0,exact,queries/job_complex/30.sql
